"annotation_id","annotator","comment","created_at","id","lead_time","rating","sentiment","updated_at","Вопрос решен","Нравится качество выполнения заявки","Нравится качество работы сотрудников","Нравится скорость отработки заявок","Понравилось выполнение заявки"
1766,"1","Отличный мастер!","2025-05-14T08:14:20.976752Z",3862448.0,6.006,5.0,"Нравится качество работы сотрудников","2025-05-14T08:14:20.976752Z","","","","",""

1767,"1","Спасибо! По крайней мере, по ночам пока шума не слышно.","2025-05-14T08:14:27.767995Z",3863351.0,5.14,5.0,"Вопрос решен","2025-05-14T08:14:27.767995Z","","","","",""

1768,"1","Быстро ","2025-05-14T08:14:35.177275Z",3863609.0,3.983,5.0,"Нравится качество выполнения заявки","2025-05-14T08:14:35.177275Z","","","","",""

1769,"1","Спасибо за своевременное выполнение заявки...","2025-05-14T08:14:50.248506Z",3866829.0,12.969,5.0,"Нравится качество выполнения заявки","2025-05-14T08:14:50.248506Z","","","","",""

1770,"1","все сделали быстро. спасибо ","2025-05-14T08:15:04.967259Z",3866867.0,13.866,5.0,"Понравилось выполнение заявки","2025-05-14T08:15:04.967259Z","","","","",""

1771,"1","всё отлично 👍","2025-05-14T08:16:09.737375Z",3868883.0,2.428,5.0,"Вопрос решен","2025-05-14T08:16:09.737375Z","","","","",""

1772,"1","Спасибо ","2025-05-14T08:16:14.761799Z",3871379.0,3.697,5.0,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T08:16:14.761799Z","","","","",""

1773,"1","Большое спасибо Александру,за оперативность и профессионализм ","2025-05-14T08:16:22.845065Z",3872124.0,4.312,5.0,"Нравится качество работы сотрудников","2025-05-14T08:16:22.845065Z","","","","",""

1774,"1","благодарю ","2025-05-14T08:16:49.285856Z",3872129.0,23.692,5.0,"Вопрос решен","2025-05-14T08:16:49.285856Z","","","","",""

1775,"1","оперативно и качественно. спасибо ","2025-05-14T08:16:55.185856Z",3873692.0,4.967,5.0,"Нравится качество выполнения заявки","2025-05-14T08:16:55.185856Z","","","","",""

1776,"1","Спасибо!","2025-05-14T08:17:01.992087Z",3874941.0,4.695,5.0,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T08:17:01.992087Z","","","","",""

1777,"1","благодарю, всего доброго!","2025-05-14T08:17:21.895651Z",3875262.0,17.947,5.0,"Понравилось выполнение заявки","2025-05-14T08:17:21.895651Z","","","","",""

1778,"1","спасибо","2025-05-14T08:17:29.628840Z",3876790.0,3.69,5.0,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T08:17:29.628840Z","","","","",""

1779,"1","Спасибо ","2025-05-14T08:17:33.490840Z",3876998.0,2.701,5.0,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T08:17:33.490840Z","","","","",""

1780,"1","Спасибо большое! ","2025-05-14T08:18:32.887425Z",3877186.0,4.516,5.0,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T08:18:32.887425Z","","","","",""

1781,"1","Спасибо!","2025-05-14T08:18:52.747241Z",3877315.0,18.627,5.0,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T08:18:52.747241Z","","","","",""

1782,"1","К мастеру вопросов нет.  ","2025-05-14T08:18:59.639240Z",3877334.0,4.199,3.0,"Вопрос решен","2025-05-14T08:18:59.639240Z","","","","",""

1783,"1","Мастер быстро решил проблему!Всё исправил,очень довольна!Спасибо!","2025-05-14T08:19:05.055743Z",3877901.0,2.98,5.0,"Нравится качество работы сотрудников","2025-05-14T08:19:05.055743Z","","","","",""

1784,"1","вытяжка заработала - спасибо. отдельное спасибо мастеру, который сообщил, что нет причин, препятствующих подключению вытяжки к домовой вентиляции ","2025-05-14T08:19:10.404588Z",3878088.0,2.525,5.0,"Нравится качество работы сотрудников","2025-05-14T08:19:10.404588Z","","","","",""

1785,"1","спасибо большое! надолго ли🙄","2025-05-14T08:19:16.695591Z",3878555.0,3.793,5.0,"Вопрос решен","2025-05-14T08:19:16.695591Z","","","","",""

1786,"1","Огромное спасибо! ","2025-05-14T08:19:24.497590Z",3878808.0,5.893,5.0,"Понравилось выполнение заявки","2025-05-14T08:19:24.497590Z","","","","",""

1787,"1","Всё очень четко организовано! Большое спасибо за работу!","2025-05-14T08:22:30.616081Z",3879856.0,87.908,5.0,"Нравится скорость отработки заявок","2025-05-14T08:22:30.616081Z","","","","",""

1788,"1","Спасибо Вам большое и за дверь и за номера квартир!","2025-05-14T08:22:45.161487Z",3880345.0,13.139,5.0,"Нравится качество выполнения заявки","2025-05-14T08:22:45.161487Z","","","","",""

1789,"1","снимаю звезду за первую отписку без выполнения работ","2025-05-14T08:22:53.766876Z",3880717.0,3.19,3.0,"Другое","2025-05-14T08:22:53.766876Z","","","","",""

1790,"1","В день создания заявки , рабочие оперативно пришли и весь ужас убрали , огромная благодарность ! ","2025-05-14T08:23:04.847967Z",3881004.0,8.801,5.0,"Нравится качество работы сотрудников","2025-05-14T08:23:04.847967Z","","","","",""

1791,"1","Спасибо!","2025-05-14T08:23:09.529025Z",3881432.0,2.862,5.0,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T08:23:09.529025Z","","","","",""

1792,"1","Спасибо! Все заработало ","2025-05-14T08:23:17.680113Z",3881460.0,6.906,5.0,"Понравилось выполнение заявки","2025-05-14T08:23:17.680113Z","","","","",""

1793,"1","спасибо, решили мой вопрос на месте в офисе ","2025-05-14T08:23:24.473669Z",3881636.0,5.169,5.0,"Нравится скорость отработки заявок","2025-05-14T08:23:24.473669Z","","","","",""

1794,"1","Спасибо больше Ольге Птушкине, за проделанную работу! ","2025-05-14T08:23:30.356725Z",3882840.0,3.277,5.0,"Нравится качество работы сотрудников","2025-05-14T08:23:30.356725Z","","","","",""

1795,"1","Спасибо ","2025-05-14T08:23:38.550725Z",3883049.0,6.182,5.0,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T08:23:38.550725Z","","","","",""

1796,"1","всё сделали хорошо, починили вовремя. наверное, молодцы.","2025-05-14T08:23:48.596288Z",3883200.0,9.042,5.0,"Понравилось выполнение заявки","2025-05-14T08:23:48.597290Z","","","","",""

1797,"1","Спасибо","2025-05-14T08:23:55.025353Z",3883457.0,2.471,5.0,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T08:23:55.026349Z","","","","",""

1798,"1","Супер! Спасибо!","2025-05-14T08:23:59.956282Z",3883549.0,2.813,5.0,"Вопрос решен","2025-05-14T08:23:59.956282Z","","","","",""

1799,"1","Отлично! Все выполнили как и обещали! ","2025-05-14T08:24:19.669032Z",3883658.0,18.253,5.0,"Нравится качество выполнения заявки","2025-05-14T08:24:19.669032Z","","","","",""

1800,"1","Очень оперативно. Спасибо большое ","2025-05-14T08:24:27.735130Z",3883736.0,5.66,5.0,"Понравилось выполнение заявки","2025-05-14T08:24:27.735130Z","","","","",""

1801,"1","Мастер Андрей помог подобрать оборудование (краны/переходники) для подключения, быстро и качественно произвел подключение стиральной машинки. Огромное ему спасибо.","2025-05-14T08:24:35.312540Z",3883745.0,5.727,5.0,"Нравится качество работы сотрудников","2025-05-14T08:24:35.312540Z","","","","",""

1802,"1","Спасибо","2025-05-14T08:24:42.323547Z",3883823.0,5.813,5.0,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T08:24:42.323547Z","","","","",""

1803,"1","Спасибо ","2025-05-14T08:26:18.283643Z",3884705.0,14.55,5.0,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T08:26:18.283643Z","","","","",""

1804,"1","Умело подкрутили редукторы давления. Молодец!","2025-05-14T08:26:33.673701Z",3884964.0,12.832,5.0,"Нравится качество выполнения заявки","2025-05-14T08:26:33.673701Z","","","","",""

1805,"1","все хорошо,дверь практически бесшумно закрывается","2025-05-14T08:26:40.564977Z",3885089.0,4.815,5.0,"Нравится качество выполнения заявки","2025-05-14T08:26:40.564977Z","","","","",""

1806,"1","Спасибо ","2025-05-14T08:26:47.246102Z",3885291.0,4.783,5.0,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T08:26:47.246102Z","","","","",""

1807,"1","проблемы как таковой не было, я в процессе поиска страх компании и всего лишь. Спасибо сотрудникам","2025-05-14T08:27:01.013848Z",3886150.0,11.446,5.0,"Понравилось выполнение заявки","2025-05-14T08:27:01.013848Z","","","","",""

1808,"1","быстро, чётко, без проблем. одно слово - мастер! ","2025-05-14T08:27:10.323918Z",3886231.0,6.336,5.0,"Понравилось выполнение заявки","2025-05-14T08:27:10.323918Z","","","","",""

1809,"1","Работает. Спасибо!","2025-05-14T08:27:31.687560Z",3886721.0,19.497,5.0,"Вопрос решен","2025-05-14T08:27:31.687560Z","","","","",""

1810,"1","сегодня ездил, все исправно работает, спасибо!","2025-05-14T08:27:40.483593Z",3886923.0,7.095,5.0,"Понравилось выполнение заявки","2025-05-14T08:27:40.483593Z","","","","",""

1811,"1","Спасибо большое, всё понятно.","2025-05-14T08:28:02.352758Z",3886937.0,19.469,5.0,"Вопрос решен","2025-05-14T08:28:02.352758Z","","","","",""

1812,"1","Татьяна спасибо ❤️","2025-05-14T08:28:06.147749Z",3887002.0,3.096,5.0,"Нравится качество работы сотрудников","2025-05-14T08:28:06.147749Z","","","","",""

1813,"1","На вопрос ответили. Крепления нельзя повесить в колясочной","2025-05-14T08:28:19.500057Z",3887203.0,8.732,5.0,"Другое","2025-05-14T08:28:19.500057Z","","","","",""

1814,"1","Большое спасибо!","2025-05-14T08:28:35.184231Z",3887228.0,11.849,5.0,"Вопрос решен","2025-05-14T08:28:35.184231Z","","","","",""

1815,"1","Лучший ","2025-05-14T08:42:49.219423Z",3887353.0,846.669,5.0,"Вопрос решен","2025-05-14T08:42:49.219423Z","","","","",""

1816,"1","спасибо за оперативность ","2025-05-14T08:44:06.177803Z",3887358.0,74.186,5.0,"Понравилось выполнение заявки","2025-05-14T08:44:06.177803Z","","","","",""

1817,"1","спасибо ","2025-05-14T08:44:23.944767Z",3887389.0,10.543,5.0,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T08:44:23.944767Z","","","","",""

1818,"1","спасибо за то что быстро отреагировали","2025-05-14T08:44:30.056699Z",3887392.0,4.745,5.0,"Нравится скорость отработки заявок","2025-05-14T08:44:30.056699Z","","","","",""

1819,"1","Сервис на высоте, мастер - профессионал","2025-05-14T08:44:37.325699Z",3887422.0,4.576,5.0,"Нравится качество работы сотрудников","2025-05-14T08:44:37.325699Z","","","","",""

1820,"1","спасибо","2025-05-14T08:45:13.009005Z",3887496.0,4.229,5.0,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T08:45:13.009005Z","","","","",""

1821,"1","спасибо большое","2025-05-14T08:45:17.743937Z",3887525.0,3.616,5.0,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T08:45:17.743937Z","","","","",""

1822,"1","ок ","2025-05-14T08:45:23.352937Z",3887606.0,1.808,1.0,"Вопрос решен","2025-05-14T08:45:23.352937Z","","","","",""

1823,"1","Надолго ли(","2025-05-14T08:45:26.686938Z",3887614.0,2.06,2.0,"Другое","2025-05-14T08:45:26.686938Z","","","","",""

1824,"1","Надолго ли(","2025-05-14T08:45:30.477016Z",3887616.0,1.662,2.0,"Другое","2025-05-14T08:45:30.477016Z","","","","",""

1825,"1","Спасибо. Все работает","2025-05-14T08:45:35.791018Z",3887743.0,3.944,5.0,"Вопрос решен","2025-05-14T08:45:35.791018Z","","","","",""

1826,"1","Спасибо большое!","2025-05-14T08:45:40.124090Z",3887791.0,2.34,5.0,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T08:45:40.124090Z","","","","",""

1827,"1","Спасибо!","2025-05-14T08:45:44.085100Z",3887832.0,1.892,5.0,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T08:45:44.085100Z","","","","",""

1828,"1","заявка выполнена, спасибо.","2025-05-14T08:45:50.410019Z",3887844.0,4.43,5.0,"Нравится скорость отработки заявок","2025-05-14T08:45:50.410019Z","","","","",""

1829,"1","Дверь закрывается намного лучше.","2025-05-14T08:46:05.435225Z",3887922.0,13.542,5.0,"Вопрос решен","2025-05-14T08:46:05.435225Z","","","","",""

1830,"1","Спасибо за быстрое реагирование!!!","2025-05-14T08:46:15.378669Z",3888009.0,5.925,5.0,"Понравилось выполнение заявки","2025-05-14T08:46:15.378669Z","","","","",""

1831,"1","Оперативно сработали, благодарю.","2025-05-14T08:51:55.682683Z",3888318.0,14.021,5.0,"Понравилось выполнение заявки","2025-05-14T08:51:55.682683Z","","","","",""

1832,"1","спасибо большое","2025-05-14T08:52:05.300082Z",3888320.0,5.192,5.0,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T08:52:05.300082Z","","","","",""

1833,"1","Спасибо сантехнику Алексею, все сделано качественно ","2025-05-14T08:52:26.076148Z",3888354.0,8.259,5.0,"Нравится качество работы сотрудников","2025-05-14T08:52:26.076148Z","","","","",""

1834,"1","Огромное человеческое спасибо за оперативность выполнения работы нашему дежурному сантехнику, прибывшему в воскресенье через 20 минут после написания заявки! Все решилось наилучшим образом! Вот так бы все вопросы оперативно решались!!!","2025-05-14T08:52:45.909362Z",3888539.0,17.194,5.0,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T08:52:45.909362Z","","","","",""

1835,"1","Очень оперативно и никуда не пришлось ходить.","2025-05-14T08:52:55.418570Z",3888591.0,8.072,5.0,"Вопрос решен","2025-05-14T08:52:55.418570Z","","","","",""

1836,"1","Проблема решена.","2025-05-14T08:53:01.966732Z",3888606.0,3.171,5.0,"Вопрос решен","2025-05-14T08:53:01.966732Z","","","","",""

1837,"1","Очень оперативно отреагировали! Спасибо!","2025-05-14T08:54:10.638125Z",3888633.0,66.906,5.0,"Понравилось выполнение заявки","2025-05-14T08:54:10.638125Z","","","","",""

1838,"1","оперативно, качественно, вопросов не возникло. Спасибо.","2025-05-14T08:54:22.531741Z",3888794.0,10.457,5.0,"Вопрос решен","2025-05-14T08:54:22.531741Z","","","","",""

1839,"1","Быстро!","2025-05-14T08:54:33.849426Z",3888811.0,9.134,5.0,"Вопрос решен","2025-05-14T08:54:33.849426Z","","","","",""

1840,"1","Благодарю за оперативность!","2025-05-14T08:55:45.024847Z",3888828.0,64.918,5.0,"Понравилось выполнение заявки","2025-05-14T08:55:45.024847Z","","","","",""

1841,"1","спасибо за оперативное решение проблемы. ","2025-05-14T09:01:33.081057Z",3889213.0,344.569,5.0,"Понравилось выполнение заявки","2025-05-14T09:01:33.081057Z","","","","",""

1842,"1","Оперативная работа","2025-05-14T09:01:56.658978Z",3889473.0,9.99,1.0,"Вопрос решен","2025-05-14T09:01:56.658978Z","","","","",""

1843,"1","оперативное решение проблемы! 

","2025-05-14T09:02:43.195017Z",3889502.0,43.794,5.0,"Вопрос решен","2025-05-14T09:02:43.195017Z","","","","",""

1844,"1","Первый раз вы решили вопрос быстро ","2025-05-14T09:03:24.197969Z",3889542.0,39.462,5.0,"Вопрос решен","2025-05-14T09:03:24.197969Z","","","","",""

1845,"1","Надолго ли","2025-05-14T09:03:28.160965Z",3889737.0,2.252,1.0,"Другое","2025-05-14T09:03:28.160965Z","","","","",""

1846,"1","отлично спасибо ","2025-05-14T09:03:35.445278Z",3889783.0,4.3,5.0,"Понравилось выполнение заявки","2025-05-14T09:03:35.445278Z","","","","",""

1847,"1","спасибо большое, Татьяна.","2025-05-14T09:03:39.744278Z",3889827.0,1.814,5.0,"Нравится качество работы сотрудников","2025-05-14T09:03:39.744278Z","","","","",""

1848,"1","спасибо ","2025-05-14T09:10:10.589884Z",3889866.0,389.711,5.0,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T09:10:10.589884Z","","","","",""

1849,"1","Лучший мастер на свете 🥰Спасибо большое 🙏","2025-05-14T09:10:17.326088Z",3889956.0,3.163,5.0,"Нравится качество работы сотрудников","2025-05-14T09:10:17.326088Z","","","","",""

